UniqueCount	AmbigCount
61	0
55	0
7	0
200	0
978	5631
0	5615
0	4858
1604	4381
2467	0
16	0
8	0
59	0
7	0
21	0
8	0
16	0
34	0
7	10
0	10
1	0
0	0
0	0
0	0
0	2
1	2
34	0
4	0
0	0
5	0
0	0
6	6
4	0
12	0
0	0
0	0
0	0
0	2
5	2
2	0
0	1
0	1
0	0
4	0
0	0
102	0
3	0
0	0
0	0
0	0
0	0
0	0
2	0
2	0
0	0
3	0
0	0
0	0
2	0
14	0
106	0
10	0
5	0
1	1
0	1
15	0
5	0
2	0
12	0
4	0
47	0
21	0
56	0
1	0
3	0
9	0
36	0
0	0
6	0
5	0
19	0
0	0
2	0
2	0
9	0
4	11
1	11
1	0
13	0
24	0
18	0
71	0
0	0
121	0
643	0
16	0
65	0
22	0
1935	0
16	0
10	0
4	0
1	1
2	1
20	0
0	1
0	0
0	0
92	0
9	0
1	0
1	0
8	0
1	0
0	0
1	0
1	0
16	0
18	8
0	8
27	0
3	8
7	8
20	0
8	0
34	0
28	0
21	0
28	11
0	11
43	0
41	0
2	0
19	0
17	0
12	0
0	2
0	2
1	0
3	0
2	15
0	15
9	0
3	0
1	0
0	0
3	0
0	0
12	0
4	0
72	0
5	0
0	0
69	0
39	0
1	35
3	35
118	0
8	0
0	0
9	0
15	0
1	0
69	29
0	29
0	20
13	0
87	0
7	2
0	2
4	0
9	0
78	7
86	0
142	0
15	0
1	1
1	3
0	0
0	3
0	1
0	1
0	1
6	0
0	0
0	0
0	33
14	0
8	0
1	1
14	1
1250	0
2	0
2	18
0	18
4605	0
3	0
0	2727
0	2910
0	2910
0	4910
1	4910
274	1263
33	1263
0	915
18	926
40	915
55	926
44	0
684	4325
8	4325
793	1961
3	1961
4	863
991	0
8	0
0	0
23	0
10	0
0	3
0	3
18	32
0	32
6	19
1	3
19	2
0	0
0	0
1	0
0	0
1	0
4	0
0	0
0	0
2	0
6	2
0	1
3	1
0	0
1	7
0	7
26	0
8	0
21	0
37	0
3	0
0	0
0	0
11	0
57	0
3	0
3	0
17	0
2	1
27	0
6	0
3	4
0	4
17	0
56	0
2	0
1	0
1	0
7	0
5	0
85	0
14	0
10	0
1	0
29	0
1	1
0	1
0	0
1	0
0	0
21	0
1	0
15	0
29	0
49	0
0	5
2	5
166	0
235	0
165	0
6	0
9	0
1427	0
3	0
14	0
80	0
36	0
13	0
41	0
55	0
95	0
7	0
11	0
7	0
12	0
8	0
2	0
23	0
17	0
1959	0
3	2
0	2
0	2
0	2
3	0
14	0
26	60
0	60
0	8
5	0
150	0
2	0
2	0
26	0
21	0
2	0
51	0
23	0
0	0
0	0
48	0
2	0
14	0
28	0
2	0
7	0
82	0
82	0
0	0
81	0
30	21
0	21
0	0
3	0
41	0
40	0
21	51
0	51
13	5
10	5
3	0
0	0
389	0
1	0
73	0
167	0
16	0
23	0
75	0
82	0
31	0
15	0
31	0
346	0
17	0
0	12
0	10
40	7
542	686
0	686
9	0
11	0
0	9
1	9
2	0
36	0
1	0
14	0
2	0
47	0
0	0
9	0
13	0
89	7
1	7
236	0
9	0
7	0
1	0
4	0
0	0
3	0
9	0
0	0
35	0
5	0
43	0
17	29
0	29
2	26
11	0
5	0
2	15
0	15
1	0
15	0
12	0
73	0
24	0
28	0
6	0
0	0
70	0
46	0
1	0
74	0
2	0
1	0
0	0
40	14
4	0
9	0
23	67
6	67
15	0
2	0
0	0
0	2
77	0
5	15
0	15
8	0
9	58
11	58
0	0
10785	0
129	4517
0	4517
2	109
0	109
2268	0
75	1035
0	1035
0	982
0	960
154	0
1263	0
1192	0
4974	2661
182	2661
10698	0
0	7284
0	5920
0	6479
0	5957
0	5782
0	5067
1	1049
0	614
0	957
0	6610
0	5246
0	5805
0	5283
0	5928
0	5213
0	6153
0	5438
0	3541
0	3660
0	5856
0	5141
0	6050
0	5335
0	7129
0	5765
0	6324
0	5802
0	3663
0	5278
0	4563
0	5568
0	6360
0	9330
0	8698
0	8740
0	5749
0	5117
59	5159
0	8968
0	8336
0	8378
0	8709
0	8077
0	8119
219	6706
10	6706
0	6846
2	6846
11557	0
0	3611
473	3393
0	2928
15	1654
3	1899
48	1772
108	110
6	1897
0	234
7	1162
232	4488
44	4210
0	3785
6522	0
2	1987
271	1987
21934	0
1327	2996
0	2996
11	2305
859	593
0	593
359	11925
0	11925
2135	0
266	5109
0	5109
5069	0
99	0
147	0
138	0
10	167
2	167
0	1829
0	1795
0	466
0	1708
0	1679
19	43
10	43
2598	0
11011	0
4316	0
527	4753
0	2410
0	1337
2	4753
2073	0
120	3973
82	3973
0	3970
140	722
19	721
0	582
0	499
0	245
0	102
103	0
1085	2
139	1112
6	1112
99	1262
134	1262
546	2726
0	2708
0	2779
0	2677
39	1160
0	1160
129	0
352	0
268	2008
0	2008
1677	0
20	0
61	2710
0	2710
2	2608
406	4531
42	4367
11	4205
0	4033
19	17522
0	12975
0	9440
0	16662
0	12115
0	9031
937	12076
0	11887
0	7414
180	12076
93	11264
1111	14742
0	15966
0	15528
0	8645
34	13502
0	16439
0	5041
0	16810
66	16810
12460	0
29	0
2062	4425
18	4612
133	4307
0	4307
41	410
42	410
0	5853
7	5760
76	5129
20	5403
16	5124
0	5108
0	5202
0	2423
0	2517
4522	0
0	6825
5	6825
12	266
18	266
25	224
2593	0
69	12
0	12
57	2859
0	3355
397	2773
1090	3239
149	2135
172	2135
37	448
28	448
5	15
2	15
1160	0
3884	0
39	14242
621	14242
505	14565
0	14565
9	45103
0	40911
66	45103
110	45103
7	0
0	11521
5	12580
232	32962
29	151286
0	276349
0	276340
0	277322
0	277313
200	275422
0	16444
0	16946
171	17549
0	17047
0	13961
0	14463
0	13360
0	13862
0	9527
0	10029
0	17102
2231	12991
0	12194
103	11680
0	15555
0	14646
0	13079
0	12906
2	13073
22	13073
0	16239
0	13029
0	11510
0	10601
1	9034
0	367327
0	423796
0	423564
0	288955
5	217336
0	289138
0	315734
0	315933
7	352476
2	342386
964	365956
33	358444
17	359938
2	348986
2	330072
2	326304
0	349121
1	342918
15	330887
0	352533
8	342807
19	365428
20	351724
14	351930
19	352798
2	348800
0	348958
68	348958
0	349090
13	354370
0	295510
7	354508
3	322124
4	361802
17	352085
4	336479
1	335605
6	351750
1	349686
0	333669
2	329803
1	352037
2	334803
55	335765
18	336275
1	337532
2	324140
1	334915
2	331441
1	351923
0	351565
1	351482
41	367079
0	423728
0	351979
32	352402
31	352925
869	0
3491	0
66	2257
0	2255
0	2257
22	3907
587	3907
0	22623
284	20414
219	21538
2468	0
15	1382
15	1381
0	1311
1459	0
1951	0
0	5
0	5
0	5
0	0
0	10993
341	10494
0	9815
0	9316
0	9486
0	9985
3314	0
651	0
944	0
783	14921
1	11700
0	14875
0	13334
193	152
0	152
812	3324
0	3324
27	566
0	566
1041	0
85	3798
87	3798
0	3798
37	582
0	582
65	528
0	5910
3	5910
5632	0
559	5812
131	7106
2	0
12706	0
691	0
134	3154
4	3154
48	1164
46	1164
0	1164
0	2725
83	3299
0	3288
118	3299
630	1004
2	972
0	1004
3491	0
6250	0
8	4604
0	4604
0	4377
0	3917
1084	17746
250	17746
27	0
14	820
0	805
102	787
138	0
0	0
2714	0
0	10731
0	10860
0	10754
0	10290
0	10419
0	10883
0	10267
100	10396
22	479
4	479
1347	0
288	9661
0	9280
21	9661
10860	0
171	18529
952	18529
77	7720
6	13188
444	4145
3828	3857
0	4153
654	24394
0	24394
205	20065
30	6677
0	20718
205	20843
0	20843
312	2339
101	2339
2174	0
253	8844
467	9381
0	9381
0	9138
1134	0
226	13379
221	5048
0	5048
0	12260
27	7094
0	13379
0	7750
15	5379
0	4415
85	0
316	9653
0	9653
61	8257
8583	0
10668	0
301	2607
2	656
35	2607
4329	0
5757	0
2953	4839
237	4839
8102	0
0	18051
0	18077
0	18756
0	20391
514	20391
891	0
834	0
16519	0
1872	0
340	0
268	0
3188	27347
327	21550
447	27347
0	69258
24	69258
114	65869
2845	65869
5	65843
3104	239
2181	0
324	0
3940	0
4588	0
1677	0
1643	40579
0	40579
4459	88123
0	87737
0	87849
0	88123
3103	0
2241	0
2445	0
0	269
16	279
0	279
1794	0
0	1767
125	1779
0	6
0	7
0	7
22	0
263	0
80	0
0	0
0	0
0	0
6	0
0	0
0	0
29	0
2	0
1	0
0	0
0	0
0	4
1	4
135	1528
0	1528
0	2540
3	2481
230	2415
2237	0
40	9820
17	9820
2397	0
1741	0
90	937
2	937
2892	0
0	5869
7	5869
252	734
705	734
475	1844
0	1846
0	1846
2327	0
180	22111
0	21225
0	21624
0	15943
63	21719
337	22195
0	21575
35	21796
0	16479
655	0
455	2260
11	2260
3905	0
0	17200
0	15100
0	15821
0	13144
2751	0
57	1194
707	1194
9598	0
68077	0
200	4742
31	4742
0	11985
9	11985
0	41842
57	43154
14	32919
0	36609
0	37921
27	37136
0	6069
0	5868
10	17342
0	6055
0	5854
2	6278
0	6579
146	6685
7	17669
2520	8537
631	8537
184	4704
0	4704
4	4702
3307	0
2679	7282
14	7282
15662	0
7	24948
8	3322
4	23581
0	23625
0	24861
6	25496
0	24173
0	14384
0	14116
0	15017
0	14749
966	0
38	0
5	0
752	12627
0	12627
347	10957
25	241
12	241
25165	0
722	40416
0	40140
0	40137
0	40416
0	38573
0	38570
0	38849
58036	12952
0	12952
1463	3500
495	3458
0	6247
71	4075
9	6050
0	2539
547	2716
8	2716
7424	0
314	2161
0	2161
9	1984
0	2308
388	2308
1	677
1291	0
1644	0
60	0
2381	0
515	6431
7	6431
192	5192
612	5192
4648	0
474	21976
15	22410
1	22410
0	21976
23	352
9	352
0	323
0	301
464	0
926	11
64	241
0	241
95	0
5	418
3	420
0	414
255	31
60	0
19537	0
3622	0
2366	0
525	0
485	21
138	21
1280	0
2309	0
9557	0
583	2084
0	2084
0	2106
0	2107
0	2030
1	1639
0	1502
11	682
372	682
2977	0
513	0
0	1604
41	1604
1903	0
213	0
59	527
2	564
12	474
0	193
0	278
4	0
54	0
710	0
5150	0
109	1819
1	1588
0	1819
5920	0
3	970
13	684
0	950
41	954
8	302
0	302
1491	0
0	2786
0	3177
83	3111
7566	0
236	0
152	0
11	1639
61	1993
0	1993
3	7
4583	0
846	11129
315	11129
26	631
11	631
551	174
0	174
0	100
9	806
15	922
18	893
1717	0
124	3074
691	3074
99	3118
3	3118
0	639
61	639
27	613
586	0
107	2029
0	2127
0	2219
0	2245
167	2160
0	2101
0	9159
796	9159
77	0
264	0
5	255
1	255
0	243
0	571
66	571
24	69
1	1560
0	1560
28	235
3	235
0	182
73	0
1151	0
71	1489
141	1489
28	1528
0	1528
233	6010
74	6010
849	0
577	0
3658	0
355	0
36	0
1	0
299	2907
21	2907
21	828
70	828
77	816
742	0
355	4437
0	4437
177	4389
0	3759
121	0
1250	573
0	573
166	612
104	612
0	18611
5	18903
379	18673
279	6763
0	4805
3	4457
1	15205
0	14445
320	4101
0	4101
2	3372
0	802
753	37063
0	37063
0	35485
0	36438
0	34389
86	35180
4086	0
7862	1
816	9769
0	9769
0	6936
492	2768
0	2763
10	2768
10097	0
4358	0
0	9052
60	9052
2352	0
2188	0
4046	0
95	1004
40	1763
15	956
57	2949
54	1725
50	2977
0	3
0	7
0	1160
1398	0
46	1973
0	1973
3087	0
47	1061
7	1061
4165	0
413	0
512	0
791	0
1	0
276	8407
0	8407
838	0
6	1078
0	1078
1780	0
1	3622
5	3622
5908	143949
0	135452
47	135452
397	103962
1196	0
0	194375
0	191228
0	126177
0	123030
151308	0
631	0
0	3622
2	3622
269	0
1589	0
239	4769
0	4769
0	4363
0	8297
15	8078
15	7913
2503	0
4854	0
0	4166
0	4096
0	3777
0	3707
3	1817
0	887
120	976
0	976
13024	0
63	0
1163	6579
185	6579
37	14888
0	20884
0	20151
0	20513
0	20582
0	20220
31	5247
36	3721
439	20497
0	20161
0	20230
0	20411
0	20480
0	19816
0	19885
0	20066
0	20135
1269	0
466	0
0	7482
39	4221
181	7482
0	6369
0	5892
0	5476
0	2922
241	2922
1555	4149
27	3601
0	3417
1	4281
0	3885
0	3905
0	3509
0	3967
0	3571
0	3753
0	1166
14	1166
33	1166
0	1134
1191	3603
2	3603
358	11867
568	11867
0	4802
52	4737
126	4078
0	3816
26	3827
0	1110
6	3966
0	40563
0	28897
0	40865
228	41177
0	41106
0	40391
9	28393
0	40322
0	39848
0	39306
0	40021
19687	0
0	258013
0	257102
13	269189
0	267111
0	154178
0	153267
0	165341
0	163276
0	31259
0	33184
0	21638
0	15123
0	33722
0	32653
0	23258
0	21608
186	15213
0	15476
0	13600
0	5621
88	15334
49	13933
0	15981
0	21640
0	33043
0	22176
62	16598
0	15661
4560	2
7833	15794
6	15794
0	701609
0	701414
0	706078
0	701129
0	700934
0	705598
0	665222
0	665027
0	669691
0	664814
0	664619
0	669283
0	661721
0	661526
0	666190
0	699675
0	699480
0	704144
0	696188
0	695993
0	700657
0	695966
0	695771
0	700435
0	701382
0	701187
0	705851
1078	9077
383	9186
0	9150
0	8994
1852	0
7	12444
1	12447
36	11339
17	10255
132	6586
83	6594
0	3032
41	3032
2	3036
38990	0
0	1932
8	1932
141	731
0	753
0	361
0	339
0	8528
0	8683
0	9092
13	6133
0	6144
0	2
0	453
0	8834
0	8947
0	8663
0	8792
0	8808
0	8937
0	8540
0	8679
0	8818
0	8963
0	8695
0	5998
0	34234
0	33453
0	33416
0	34275
0	33457
1	34671
0	17587
323	17593
0	13592
0	3267
2330	7184
0	4335
0	4542
0	6977
0	4600
0	3193
0	2014
0	89977
0	43359
48	56838
0	46627
0	73064
0	26446
0	46627
0	5041
309	11167
0	1361
388	11167
229	8223
2	8223
1924	0
103	0
20128	0
1718	10421
0	10421
0	9646
26	545
19	535
0	192
2	446
0	436
45	6275
0	6034
0	5426
0	4447
0	17625
0	17015
0	16036
0	18040
0	17430
0	16450
0	18624
0	18014
0	17035
0	19107
0	18497
0	17518
0	19504
0	18894
0	17914
0	12520
0	11910
0	10931
0	14974
0	14364
0	13385
0	14662
0	14052
0	13073
292	7281
70	6275
224	6105
0	6476
0	4474
213	19504
116	7408
620	6338
8305	4236
0	68171
0	130115
0	128876
0	60533
0	126918
0	125679
0	224448
0	223209
0	63453
0	62214
0	126349
0	125110
0	81739
0	77973
11202	0
651	0
50	1168
0	1168
53	2031
0	1916
0	5796
0	3722
0	5586
0	3295
0	3482
0	3390
0	3704
0	3599
5	38
0	5860
0	5747
0	5659
0	4138
0	3928
14	4003
0	3960
0	1748
0	1656
0	5957
0	3507
0	275
0	1825
0	30
0	1974
3352	0
6694	0
0	84445
567	43008
346	79278
8	84055
835	87785
0	85695
0	6454
147	76730
185	79071
356	81689
1111	78584
253	80934
134	81645
76	79504
0	7472
0	2646
4548	81277
203	9319
215	8922
0	9429
0	8791
0	7430
0	8063
1	9125
0	9145
16281	774831
0	773214
0	774831
8	62
4	62
600	6008
0	1791
63	6071
30	5840
287	2690
86	2690
2950	0
1219	10065
0	10065
8851	2
198	1661
0	1711
6	1562
0	6428
1	6712
0	7203
0	7487
51	1591
0	1256
0	6202
0	5427
0	6086
0	4752
2074	0
0	14222
879	14222
414	12840
114	138952
1000	138057
0	134603
7	135114
489	717
148	772
8	766
1432	163992
453	159972
507	160088
442	157628
7862	0
0	32440
56	15777
0	17723
0	14549
0	15820
0	15650
0	16921
0	16147
0	16266
258	18625
0	17354
0	16019
563	32429
0	4616
0	4406
0	3561
0	3351
96	4605
0	4272
40	4260
0	3236
0	3499
0	2583
0	1953
0	4346
0	4022
0	9475
4	9385
0	9354
0	9424
0	9545
0	9191
0	9070
0	9261
0	9140
0	9446
0	9092
0	9376
0	9162
0	9542
0	9188
0	9472
0	9258
263	8260
0	8260
1	6807
9686	11646
194	11646
27	8961
0	38876
0	38953
0	38614
0	38234
71	38139
350	38320
282	18241
0	19849
25	9080
57	4913
0	19653
462	19827
0	19550
0	19049
315	19281
327	19145
2178	31154
0	31150
0	30445
0	25170
626	7130
39	7130
2620	0
0	1620
132	1620
139	146059
0	146223
15999	144944
0	414387
0	448199
44	34287
107	34276
0	395588
0	429400
9	422242
105	2478
0	2478
82	3719
260	3719
393	3278
5399	0
571	7239
518	7239
0	8806
8	8806
4510	0
119	2561
0	2561
0	583
0	1675
286	4955
115	4952
200	5012
9	5058
40	5150
203	5631
8	4581
58	4343
455	5425
23	5196
0	38946
0	38831
0	40630
0	40517
0	2832
0	2825
93	2867
0	2874
0	2866
0	2859
0	3072
0	3065
0	3087
0	3080
0	175
0	160
160	2677
32892	0
720	17056
0	17056
749	21173
57	21173
26934	2131
0	1462
0	1117
50	1462
3230	0
824	0
0	10347
4	10347
1808	0
8895	0
4353	0
3488	0
1658	10369
1392	10203
108	10261
28	780
84	780
779	0
834	17989
8	17989
362	733
0	733
352	819
5	702
145	819
290	0
4532	10445
34	7432
0	10427
50	9088
0	9088
3536	0
4	285347
0	182479
0	181734
4	282662
0	287056
1732	274565
0	170446
0	291748
97	133221
0	188880
0	190589
0	199466
10	201176
0	64994
0	62114
1147	0
10598	0
0	113
5	133
0	133
166	5623
0	5623
1	5595
0	11189
0	10671
1006	12480
0	12481
0	10506
0	11541
0	11023
2634	0
1839	18114
16	18114
5869	0
54	0
4008	0
2	164
0	164
23	0
4348	14546
0	14546
36686	0
6149	19519
0	19519
793	14548
0	14548
0	38078
0	38995
0	38278
805	45456
0	45456
0	3405
3	3949
1	835
30242	0
0	10190
1090	10190
0	12872
6	12872
9322	4352
100	4352
46592	0
649	0
0	27183
52	25194
0	24345
0	18107
0	19492
294	26300
36	16229
0	15625
1	22275
0	26381
467	29221
1	25178
1	5513
66	0
0	11
0	11
0	10
0	10
38	38
7	40
6	12
10	207
0	22
0	207
0	2931
0	2915
0	2722
7	2710
0	2429
329	13058
121	9407
0	13058
203	7929
0	7929
1682	4639
0	4639
4598	0
0	21268
11	21268
1163	8374
733	8035
0	3650
137	0
1177	0
0	29367
0	28055
0	26990
0	28856
0	28671
0	27544
0	27359
0	26630
0	28685
0	27393
0	26308
0	28174
0	27989
0	26882
0	26697
0	25948
0	28730
0	27577
0	27392
0	26268
0	26083
0	28219
0	28034
0	26930
0	26745
0	28088
0	26779
0	27441
0	4332
0	3717
8	4251
170	4952
37	3344
7	306
2	4397
58	2934
0	2934
0	2835
1613	0
8549	0
419	2141
1980	2141
4099	0
4117	0
759	0
548	0
700	344
46	253
0	296
942	0
6	0
49	0
494	0
9696	0
876	1971
521	1971
1691	1123
0	1123
1	61792
12218	60770
1	50678
297	0
0	20473
40	20473
2	5
2	6
3	6
1251	0
6149	0
614	0
59	0
110	2160
87	2160
0	1953
0	1653
5093	0
46	3174
31	2295
591	3174
0	4489
0	4254
168	4160
0	3961
0	3970
0	3811
0	4290
0	4299
0	15772
0	15359
151	1111
0	12409
49	16863
56	154
6	154
133	0
6770	1
14	0
799	0
887	0
3913	0
1053	0
2552	0
1329	0
28	2741
0	2741
4	2853
0	2853
0	967
1722	0
45	1424
0	1424
758	2489
0	2489
25149	0
249	8181
0	8181
0	2332
0	2566
10	2457
0	2441
0	2501
0	2735
0	17155
0	16575
1780	10041
0	12569
0	11400
0	11855
0	11277
0	21518
22	21518
2167	0
1436	0
215	8144
607	8144
460	7444
150	7444
0	14475
44	15375
0	9079
0	9297
0	9979
25	10197
95	24176
16	25918
0	25462
255	22551
15	13552
1439	0
2254	69
263	1336
13	1336
767	0
1596	0
0	24672
0	23745
0	21020
0	20093
0	3163
0	2829
0	2859
101	3021
0	2687
0	2717
30	936
47	936
0	920
0	718
0	821
2046	0
1100	278
0	278
1171	0
734	0
3263	0
0	76889
59	72812
0	91621
270	81378
272	88368
0	64014
0	59774
3775	213
54	674
0	766
0	679
1	781
0	39019
1358	27693
0	10510
0	35398
0	39839
531	39838
1044	38965
3369	0
1717	31478
0	31478
940	0
254	9658
258	9658
1681	32347
0	32347
0	11285
0	10648
1146	0
0	10628
15	10628
15	8933
34	9732
74	1114
0	1114
3512	0
20887	0
197	0
20413	0
63710	0
2144	4701
1515	4035
70	2544
0	11464
0	11464
1135	0
291	0
635	6410
129	6410
0	6369
0	5147
0	4609
0	4007
2582	0
5	0
0	1406
624	485
0	485
319	3024
704	3731
23	314
105	314
223	488
0	488
1740	5521
41	5521
33	0
4238	69
189	12007
0	12007
0	11636
3584	0
2197	0
1949	0
923	0
349	0
0	0
1	0
64	0
4	0
371	0
51	21
990	0
47	4438
0	4746
9	4530
0	1601
100	1601
3484	0
966	18731
0	18731
22	536
25	536
0	76
0	2198
7	1977
9	728
0	540
2089	0
939	0
4609	0
91	2859
0	2859
2653	0
4185	0
611	0
0	10775
837	10681
10	9938
16	10404
20	8492
0	10612
7	163
0	163
18	3776
984	3778
2700	0
616	4355
0	4355
11453	0
694	0
4140	0
117	5172
0	5159
0	5172
3	5172
13	18615
193	18615
1438	0
324	0
53	453
85	453
20	2162
0	2162
0	146
42	0
1699	0
797	0
6154	0
1	0
0	154
0	13
55	154
22	0
0	2487
0	2487
1	0
744	0
30432	0
26428	0
4098971	0
655	0
478	0
26	0
144	4609
11	4622
338	4627
286	0
0	1922
0	1922
336	0
6593	0
56	0
134	0
2163	18301
0	18301
405	31767
0	31767
0	31155
2077	0
871	296
414	0
17	13
110	0
8577	0
57	43
0	43
783	10772
0	11033
307	11183
89	11148
572	0
4570	3922
24	3922
9	10
110	0
14	222
0	222
0	0
737	0
64	14
7	0
794	1074
4	1074
78	2736
0	2736
1707	0
22	0
2104	0
29	0
158	0
403	243
2493	0
1192	21727
0	21727
48	3352
159	3507
8	2554
152	2754
117	2755
28	3108
740	0
6563	0
8	0
1975	0
0	0
103	0
12580	62
394	62
5769	0
83	2858
0	2848
1016	0
962	10
2538	0
41	0
852	0
9	17702
2	17362
0	17702
577	5446
52	5446
3295	0
0	867
234	867
0	25
8	179
54	179
1374	9211
2	9211
1020	1349
0	1349
1326	524
556	112
0	112
206	5624
0	5624
20	281
2670	0
2168	852
6	852
51	0
1321	0
193	0
190	0
69	106
0	76
15	30
1948	526
0	526
2578	0
3681	0
4325	0
5	0
656	1508
888	1508
0	233
4	233
3338	0
48	0
1842	1
0	1
0	0
10	0
10	101
0	101
4733	0
30674	0
47805	0
159	0
143	0
2874	1
3350	0
756	0
0	1289
0	1348
0	20811
454	20812
55	1170
0	1170
151	686
19	686
0	0
881	59
188	0
2069	0
9	28
0	18
0	18
101	0
127	28
6254	0
100	0
0	0
0	10
9	10
16	0
1172	0
226	0
543	0
381	11
0	5149
1	5386
0	5165
0	4484
0	4721
494	664
52	664
1524	0
2	0
437	6247
195	6247
0	6082
2	6082
4	401
88	344
162	0
1034	0
71	0
229	643
5	643
2464	0
129	0
14	0
3294	0
26	0
49	0
71	0
705	0
24	0
30	0
1	0
24	195
0	195
156	0
6	0
0	3060
0	2627
0	2632
0	685
0	3297
0	2864
0	2869
0	922
981	0
364	0
4989	0
518	0
0	0
0	0
12	0
0	0
3	0
0	0
0	0
65	735
2	735
24	392
536	15236
0	15236
3675	0
0	544
2	544
75	13
3049	0
17	154
0	154
1340	285
0	285
32	0
2	0
0	13
0	13
0	0
0	53
2	53
0	53
29	0
102	0
1046	0
185	0
614	0
0	15
0	315
7	311
1565	121
0	121
1905	0
16	0
19	0
777	0
2	307
22	321
75	0
6310	0
342	0
115	0
352	0
118	0
205	8115
43	8115
19120	0
0	91022
0	91022
40	91022
14	75
2	75
0	74
0	74
0	65
528	7425
302	7425
0	1685
191	0
86	10
6709	0
28	0
564	0
31	796
0	796
0	775
1227	0
120	0
3	0
411	0
171	0
474	0
241	0
1570	0
1038	0
937	0
0	21245
346	21280
78	391
0	391
0	341
22893	0
15	2129
0	1917
48	1119
24	0
3001	0
0	0
133	570
44	570
3	538
377	0
20	0
42	0
648	0
6789	0
7663	1
265	0
2648	37420
0	37420
1176	0
311	0
3	954
0	886
110	1023
0	963
0	1025
0	968
0	1109
0	1052
5	0
405	6
7588	0
3	0
135	0
469	72
28	10
71	39
0	39
10	0
17	1
69	1
36	0
11	1
1602	0
0	44160
130	44160
3129	0
1717	0
1850	0
6	1415
62	1415
2390	57
0	57
0	123
10	123
149	4003
31	4003
666	2955
61	1556
0	1556
2	1145
335	7581
0	7581
2044	0
665	0
38	0
13	0
22	1138
87	1138
7	0
2103	0
176	1486
21	1486
1147	0
6220	0
50	0
28	0
1581	0
8	2364
0	2364
105	1482
36	0
112	0
48	2878
0	2878
82	170
8169	0
1177	6931
522	6931
17	53
573	0
568	0
123	0
1113	0
332	0
13	1410
0	1339
164	1410
383	2333
30	2333
9	65
0	65
12	65
26	31
92	723
0	723
64	547
12	547
49	0
5	0
3	6116
1164	6116
0	6116
18	1404
0	1065
0	900
0	537
985	0
478	0
8	0
12233	0
1553	0
630	0
1368	0
83	131
0	131
25	0
116	0
2092	0
29	0
9	29
3942	1089
0	1089
89	2383
0	2383
0	1571
0	1477
21	97
1	97
1	4
2	4
0	4
0	0
10	0
2042	9
112	0
119	0
108	392
0	392
25	0
21	9150
0	9150
5	0
2	0
0	2
0	2
0	2
1	0
0	20379
0	20126
19	6780
304	18176
0	13088
492	0
17405	46796
1	46796
782	110
6	110
0	15
0	10
0	47
0	42
44	0
45	2
11	0
11	0
16	0
15	0
7	0
3340	0
308	1981
0	1981
0	1279
205	963
24	181
2	0
28578	2935
44	1920
0	1920
0	1968
0	1961
0	1971
6	1961
0	1964
347	0
252	0
104	0
19	0
2156	0
20	171
6	171
769	633
0	633
2	0
137	1350
0	1350
0	45
3797	5501
324	5582
33	5580
241	1564
0	1564
0	1563
0	3
66	0
5	3
41	204
0	190
1	127
0	0
1	0
0	6
10	0
11	6
0	906
19	338
108	906
3790	0
1822	0
960	0
34	0
731	0
0	57540
0	57339
0	57077
0	56862
0	56743
0	56542
0	56280
0	56065
0	47940
0	46842
0	47065
0	45967
0	46443
0	30439
1732	0
45	11
104	2
21	10
455	0
0	6
0	6
37	1365
0	1365
23279	0
108	21
0	21
7936	0
1286	0
217	0
6699	0
8	24
0	24
171	0
3	0
834	0
1284	0
6790	0
253	0
7	243
1	243
0	43
1145	0
344	229
0	229
730	13248
338	13184
176	13018
0	13223
0	13159
0	12942
0	12595
29	0
897	0
8	751
10	751
25	0
0	14
0	14
2697	62
94	0
167	1
1370	118
0	2089
0	1922
0	1883
0	514
857	0
3746	0
761	0
4891	0
236	6
0	587
11	587
857	0
1716	0
40	9312
0	9241
3	8962
0	8929
965	9072
14	9030
11408	0
3999	0
1329	0
364	114
0	114
6	0
792	0
1868	0
344	2971
37	2971
92	0
3728	0
3460	1
1	0
0	0
1	0
0	0
0	0
357	0
3621	0
3204	0
3533	0
54	1073
0	1073
77	0
166	4302
17	4302
9827	0
49	0
139	488
6	488
1002	13821
12	13662
921	13773
11076	0
79	29103
415	29103
512	0
1033	0
6113	0
163	7853
805	7853
25	5477
19	5477
0	5470
596	11547
52	11489
91	11458
0	10906
80	0
524	0
18	93
10	93
47	0
1351	4624
130	4624
1815	0
0	4
0	4
3765	0
463	0
2299	0
2307	17695
6	17695
10	10181
1727	0
461	0
435	0
980	0
2	0
48	0
22	0
540	2829
0	2829
4	258
0	258
221	813
0	813
10703	0
31	0
57	128
0	128
11	5242
0	5246
0	4022
0	1976
5734	0
639	0
1739	0
1143	0
0	2121
0	2144
8	2144
2716	0
2744	0
3072	0
28	0
0	7596
603	7596
2	229
0	226
0	76
0	73
1	59
0	59
30	2517
0	25
0	10
248	0
0	1130
0	1285
0	843
0	688
11	0
398	851
29	851
2777	0
27	0
1615	0
2	38
0	38
164	0
83	0
16	0
2204	0
768	13849
0	12116
0	11335
0	13849
493	11220
0	11220
0	4380
53	0
17	0
289	2058
6	2058
0	2058
135	2778
65	2778
1558	0
9930	0
15	81
123	0
11	33
1	63
115	0
61	0
223	0
0	8
0	8
7	0
20	0
3261	0
12746	0
3037	0
